Date,Open,High,Low,Close,Adj Close,Volume
2019-09-04,5.390000,5.690000,5.030000,5.570000,5.570000,331100
2019-09-05,5.820000,5.820000,5.320000,5.420000,5.420000,296700
2019-09-06,5.430000,5.580000,5.380000,5.470000,5.470000,257400
2019-09-09,5.510000,5.600000,5.250000,5.340000,5.340000,243500
2019-09-10,5.410000,5.550000,5.200000,5.350000,5.350000,268700
2019-09-11,5.400000,5.400000,5.100000,5.120000,5.120000,209200
2019-09-12,5.080000,5.120000,4.800000,4.850000,4.850000,343400
2019-09-13,5.130000,5.140000,4.760000,4.920000,4.920000,207300
2019-09-16,5.000000,5.000000,4.650000,4.780000,4.780000,192100
2019-09-17,4.750000,4.920000,4.520000,4.560000,4.560000,177900
2019-09-18,4.600000,4.730000,4.390000,4.420000,4.420000,307200
2019-09-19,4.500000,4.610000,4.190000,4.270000,4.270000,293600
2019-09-20,4.260000,4.270000,4.010000,4.070000,4.070000,342400
2019-09-23,4.050000,4.130000,3.710000,3.890000,3.890000,737800
2019-09-24,3.730000,3.940000,3.650000,3.710000,3.710000,338300
2019-09-25,3.720000,3.810000,3.500000,3.580000,3.580000,330500
2019-09-26,3.700000,3.980000,3.650000,3.770000,3.770000,431700
2019-09-27,3.780000,3.980000,3.290000,3.500000,3.500000,512000
2019-09-30,3.410000,3.470000,2.990000,3.190000,3.190000,607600
2019-10-01,3.090000,3.170000,2.800000,2.910000,2.910000,703700
2019-10-02,2.900000,3.160000,2.690000,3.130000,3.130000,650900
2019-10-03,3.240000,3.380000,3.110000,3.170000,3.170000,597100
2019-10-04,3.370000,3.480000,2.850000,2.990000,2.990000,361000
2019-10-07,2.980000,3.070000,2.780000,2.840000,2.840000,390400
2019-10-08,2.810000,2.850000,2.520000,2.530000,2.530000,678400
2019-10-09,2.520000,2.600000,2.440000,2.500000,2.500000,305800
2019-10-10,2.420000,2.560000,2.040000,2.400000,2.400000,854000
2019-10-11,2.460000,2.700000,2.270000,2.510000,2.510000,392200
2019-10-14,2.700000,2.850000,2.520000,2.550000,2.550000,109200
2019-10-15,2.540000,2.700000,2.400000,2.600000,2.600000,469700
2019-10-16,2.620000,2.620000,2.470000,2.500000,2.500000,209900
2019-10-17,2.550000,2.850000,2.510000,2.830000,2.830000,442800
2019-10-18,2.950000,2.960000,2.700000,2.930000,2.930000,249200
2019-10-21,3.000000,3.000000,2.750000,2.840000,2.840000,269700
2019-10-22,2.830000,2.900000,2.710000,2.770000,2.770000,162500
2019-10-23,2.820000,2.840000,2.610000,2.770000,2.770000,192100
2019-10-24,2.670000,2.800000,2.660000,2.740000,2.740000,105800
2019-10-25,2.700000,2.770000,2.670000,2.690000,2.690000,130200
2019-10-28,2.770000,2.930000,2.620000,2.720000,2.720000,330600
2019-10-29,2.620000,2.730000,2.560000,2.700000,2.700000,311800
2019-10-30,2.670000,2.750000,2.600000,2.740000,2.740000,115700
2019-10-31,2.700000,2.780000,2.610000,2.720000,2.720000,264400
2019-11-01,2.710000,2.780000,2.650000,2.690000,2.690000,271000
2019-11-04,2.740000,2.740000,2.490000,2.580000,2.580000,290900
2019-11-05,2.600000,2.610000,2.420000,2.430000,2.430000,301900
2019-11-06,2.450000,2.540000,2.290000,2.310000,2.310000,277500
2019-11-07,2.450000,2.500000,2.250000,2.500000,2.500000,218400
2019-11-08,2.500000,2.830000,2.500000,2.820000,2.820000,474800
2019-11-11,2.850000,2.850000,2.680000,2.790000,2.790000,150300
2019-11-12,2.770000,3.000000,2.670000,2.800000,2.800000,302800
2019-11-13,2.810000,2.830000,2.630000,2.720000,2.720000,240800
2019-11-14,2.720000,2.740000,2.490000,2.660000,2.660000,260900
2019-11-15,2.640000,2.890000,2.520000,2.800000,2.800000,314600
2019-11-18,2.830000,2.870000,2.600000,2.650000,2.650000,311000
2019-11-19,2.510000,2.680000,2.500000,2.550000,2.550000,313200
2019-11-20,2.600000,2.800000,2.450000,2.760000,2.760000,653200
2019-11-21,2.860000,3.070000,2.720000,2.840000,2.840000,839800
2019-11-22,2.750000,2.820000,2.630000,2.700000,2.700000,271800
2019-11-25,2.800000,2.820000,2.480000,2.530000,2.530000,330500
2019-11-26,2.520000,2.660000,2.310000,2.500000,2.500000,540700
2019-11-27,2.440000,2.590000,2.370000,2.530000,2.530000,170200
2019-11-29,2.540000,2.600000,2.460000,2.560000,2.560000,62000
2019-12-02,2.500000,2.620000,2.380000,2.440000,2.440000,213000
2019-12-03,2.450000,2.470000,2.270000,2.310000,2.310000,222300
2019-12-04,2.260000,2.330000,2.230000,2.260000,2.260000,280700
2019-12-05,2.260000,2.410000,2.260000,2.410000,2.410000,199100
2019-12-06,2.390000,2.600000,2.310000,2.460000,2.460000,208400
2019-12-09,2.450000,2.500000,2.350000,2.470000,2.470000,109800
2019-12-10,2.540000,2.540000,2.390000,2.410000,2.410000,143700
2019-12-11,2.370000,2.430000,2.320000,2.330000,2.330000,92000
2019-12-12,2.260000,2.400000,2.260000,2.370000,2.370000,172200
2019-12-13,2.370000,2.400000,2.280000,2.350000,2.350000,160300
2019-12-16,2.350000,2.450000,2.280000,2.360000,2.360000,230500
2019-12-17,2.400000,2.420000,2.060000,2.200000,2.200000,428600
2019-12-18,2.240000,2.240000,2.060000,2.100000,2.100000,285300
2019-12-19,2.030000,2.150000,2.030000,2.110000,2.110000,363000
2019-12-20,2.210000,2.350000,2.180000,2.330000,2.330000,316500
2019-12-23,2.350000,2.420000,2.200000,2.250000,2.250000,499700
2019-12-24,2.170000,2.380000,2.170000,2.380000,2.380000,125200
2019-12-26,2.320000,2.390000,2.300000,2.350000,2.350000,232200
2019-12-27,2.380000,2.520000,2.290000,2.480000,2.480000,363100
2019-12-30,2.640000,2.800000,2.500000,2.780000,2.780000,493900
2019-12-31,2.800000,3.250000,2.790000,3.150000,3.150000,756100
2020-01-02,3.280000,3.290000,2.910000,3.220000,3.220000,429900
2020-01-03,3.240000,3.390000,3.100000,3.350000,3.350000,481900
2020-01-06,3.380000,3.410000,3.160000,3.200000,3.200000,326200
2020-01-07,3.200000,3.250000,2.800000,2.880000,2.880000,675400
2020-01-08,2.850000,2.970000,2.720000,2.900000,2.900000,316000
2020-01-09,2.950000,3.200000,2.800000,3.120000,3.120000,317500
2020-01-10,3.180000,3.180000,2.930000,3.010000,3.010000,375200
2020-01-13,3.040000,3.120000,2.880000,2.960000,2.960000,267800
2020-01-14,3.020000,3.090000,2.870000,2.930000,2.930000,278900
2020-01-15,2.880000,3.240000,2.840000,3.220000,3.220000,474800
2020-01-16,3.100000,3.550000,3.100000,3.340000,3.340000,507900
2020-01-17,3.480000,3.640000,3.360000,3.570000,3.570000,439600
2020-01-21,3.350000,3.590000,3.190000,3.280000,3.280000,568600
2020-01-22,3.420000,3.420000,3.030000,3.160000,3.160000,237100
2020-01-23,2.990000,3.280000,2.940000,3.010000,3.010000,324500
2020-01-24,3.010000,3.050000,2.750000,2.910000,2.910000,489900
2020-01-27,2.700000,3.010000,2.680000,2.920000,2.920000,285800
2020-01-28,2.960000,2.990000,2.790000,2.800000,2.800000,196600
2020-01-29,2.700000,2.880000,2.700000,2.860000,2.860000,117700
2020-01-30,2.700000,2.990000,2.700000,2.990000,2.990000,87400
2020-01-31,2.850000,3.070000,2.850000,3.040000,3.040000,118200
2020-02-03,2.980000,2.990000,2.870000,2.890000,2.890000,111700
2020-02-04,2.870000,3.000000,2.850000,2.860000,2.860000,156700
2020-02-05,2.800000,2.880000,2.720000,2.780000,2.780000,179200
2020-02-06,2.770000,2.770000,2.660000,2.710000,2.710000,229000
2020-02-07,2.660000,2.680000,2.570000,2.680000,2.680000,263500
2020-02-10,2.490000,2.680000,2.490000,2.520000,2.520000,338000
2020-02-11,2.500000,2.520000,2.450000,2.490000,2.490000,308600
2020-02-12,2.500000,2.570000,2.380000,2.400000,2.400000,310300
2020-02-13,2.350000,2.420000,2.240000,2.290000,2.290000,601200
2020-02-14,2.340000,2.490000,2.340000,2.400000,2.400000,299000
2020-02-18,2.400000,2.470000,2.340000,2.450000,2.450000,136000
2020-02-19,2.450000,2.480000,2.440000,2.480000,2.480000,175700
2020-02-20,2.550000,2.550000,2.440000,2.520000,2.520000,188700
2020-02-21,2.550000,2.550000,2.400000,2.410000,2.410000,294400
2020-02-24,2.200000,2.350000,2.200000,2.320000,2.320000,320300
2020-02-25,2.160000,2.380000,2.160000,2.360000,2.360000,386600
2020-02-26,2.340000,2.350000,2.200000,2.240000,2.240000,167400
2020-02-27,2.270000,2.270000,2.000000,2.210000,2.210000,641200
2020-02-28,1.940000,2.310000,1.940000,2.310000,2.310000,411800
2020-03-02,2.270000,2.360000,2.010000,2.180000,2.180000,222000
2020-03-03,2.050000,2.200000,1.900000,1.940000,1.940000,510300
2020-03-04,1.960000,2.110000,1.900000,2.110000,2.110000,327500
2020-03-05,2.110000,2.160000,1.960000,2.030000,2.030000,242300
2020-03-06,2.100000,2.100000,1.800000,2.010000,2.010000,355300
2020-03-09,1.680000,1.950000,1.630000,1.660000,1.660000,633300
2020-03-10,1.810000,1.890000,1.650000,1.810000,1.810000,371000
2020-03-11,1.650000,1.830000,1.100000,1.240000,1.240000,1499100
2020-03-12,1.170000,1.170000,0.970000,1.020000,1.020000,832700
2020-03-13,1.050000,1.160000,0.910000,0.940000,0.940000,782200
2020-03-16,0.660000,0.960000,0.650000,0.680000,0.680000,1536200
2020-03-17,0.710000,0.740000,0.630000,0.630000,0.630000,1225900
2020-03-18,0.690000,0.690000,0.460000,0.570000,0.570000,776400
2020-03-19,0.660000,0.680000,0.490000,0.670000,0.670000,679100
2020-03-20,0.680000,0.980000,0.680000,0.860000,0.860000,656500
2020-03-23,1.000000,1.000000,0.800000,0.890000,0.890000,334900
2020-03-24,0.940000,1.090000,0.910000,1.010000,1.010000,646200
2020-03-25,1.070000,1.230000,1.010000,1.130000,1.130000,678700
2020-03-26,1.100000,1.110000,0.840000,0.940000,0.940000,1234200
2020-03-27,0.880000,1.000000,0.830000,0.890000,0.890000,1007900
2020-03-30,1.040000,1.060000,0.880000,0.920000,0.920000,318200
2020-03-31,0.830000,0.980000,0.830000,0.920000,0.920000,282400
2020-04-01,0.910000,0.950000,0.780000,0.810000,0.810000,426600
2020-04-02,0.880000,0.880000,0.800000,0.810000,0.810000,226500
2020-04-03,0.920000,0.920000,0.740000,0.770000,0.770000,409700
2020-04-06,0.800000,0.840000,0.710000,0.830000,0.830000,431700
2020-04-07,0.830000,0.870000,0.830000,0.860000,0.860000,322000
2020-04-08,0.850000,0.860000,0.780000,0.790000,0.790000,641900
2020-04-09,0.800000,0.860000,0.750000,0.800000,0.800000,368500
2020-04-13,0.910000,0.910000,0.750000,0.750000,0.750000,399600
2020-04-14,0.780000,0.800000,0.750000,0.760000,0.760000,270400
2020-04-15,0.750000,0.750000,0.670000,0.680000,0.680000,563000
2020-04-16,0.760000,0.760000,0.650000,0.670000,0.670000,556300
2020-04-17,0.730000,0.730000,0.620000,0.630000,0.630000,1086600
2020-04-20,0.610000,0.770000,0.610000,0.730000,0.730000,748800
2020-04-21,0.770000,0.770000,0.700000,0.710000,0.710000,188200
2020-04-22,0.700000,0.740000,0.670000,0.680000,0.680000,351500
2020-04-23,0.650000,0.740000,0.650000,0.670000,0.670000,329100
2020-04-24,0.690000,0.710000,0.650000,0.710000,0.710000,377600
2020-04-27,0.760000,0.830000,0.700000,0.830000,0.830000,529800
2020-04-28,0.850000,0.960000,0.770000,0.930000,0.930000,678600
2020-04-29,1.000000,1.220000,0.950000,1.180000,1.180000,1369200
2020-04-30,1.200000,1.600000,1.170000,1.350000,1.350000,2422000
2020-05-01,1.390000,1.400000,1.160000,1.190000,1.190000,811200
2020-05-04,1.120000,1.230000,1.000000,1.090000,1.090000,507900
2020-05-05,1.100000,1.270000,1.050000,1.220000,1.220000,513500
2020-05-06,1.210000,1.240000,1.050000,1.160000,1.160000,338900
2020-05-07,1.200000,1.200000,1.070000,1.140000,1.140000,177000
2020-05-08,1.200000,1.200000,1.100000,1.160000,1.160000,208400
2020-05-11,1.170000,1.170000,1.080000,1.140000,1.140000,136800
2020-05-12,1.050000,1.220000,1.050000,1.190000,1.190000,503700
2020-05-13,1.100000,1.200000,1.100000,1.100000,1.100000,356000
2020-05-14,1.050000,1.140000,1.050000,1.130000,1.130000,214100
2020-05-15,1.140000,1.320000,1.120000,1.290000,1.290000,675300
2020-05-18,1.380000,1.520000,1.310000,1.510000,1.510000,977000
2020-05-19,1.520000,1.570000,1.370000,1.500000,1.500000,1022200
2020-05-20,1.600000,1.600000,1.440000,1.560000,1.560000,709500
2020-05-21,1.560000,1.610000,1.310000,1.500000,1.500000,883500
2020-05-22,1.440000,1.510000,1.390000,1.510000,1.510000,548200
2020-05-26,1.610000,1.700000,1.500000,1.590000,1.590000,624000
2020-05-27,1.600000,1.640000,1.400000,1.530000,1.530000,392300
2020-05-28,1.440000,1.630000,1.440000,1.450000,1.450000,224100
2020-05-29,1.510000,1.510000,1.330000,1.400000,1.400000,271500
2020-06-01,1.330000,1.480000,1.310000,1.360000,1.360000,156900
2020-06-02,1.350000,1.420000,1.240000,1.260000,1.260000,416100
2020-06-03,1.300000,1.310000,1.130000,1.180000,1.180000,847000
2020-06-04,1.090000,1.200000,1.090000,1.150000,1.150000,214900
2020-06-05,1.130000,1.280000,1.130000,1.160000,1.160000,392200
2020-06-08,1.230000,1.300000,1.160000,1.200000,1.200000,565500
2020-06-09,1.230000,1.230000,1.150000,1.150000,1.150000,429600
2020-06-10,1.170000,1.180000,1.000000,1.080000,1.080000,650300
2020-06-11,1.080000,1.080000,0.960000,1.010000,1.010000,933700
2020-06-12,1.050000,1.100000,1.000000,1.040000,1.040000,360900
2020-06-15,1.020000,1.070000,1.010000,1.020000,1.020000,143200
2020-06-16,1.040000,1.080000,1.000000,1.040000,1.040000,244100
2020-06-17,0.960000,1.040000,0.960000,0.990000,0.990000,391700
2020-06-18,0.920000,1.020000,0.920000,0.970000,0.970000,224100
