Date,Open,High,Low,Close,Adj Close,Volume
2018-12-17,9.432000,10.000000,9.070000,9.290000,9.290000,88000
2018-12-18,9.362000,9.571000,8.860000,9.272000,9.272000,93800
2018-12-19,9.637000,10.304000,8.900000,8.940000,8.940000,194400
2018-12-20,9.047000,9.300000,8.540000,8.760000,8.760000,425400
2018-12-21,8.994000,9.170000,7.953000,7.973000,7.973000,418200
2018-12-24,8.227000,8.510000,7.889000,7.894000,7.894000,137000
2018-12-26,8.340000,8.680000,8.030000,8.180000,8.180000,114000
2018-12-27,8.375000,8.751000,7.380000,7.676000,7.676000,703500
2018-12-28,8.081000,8.081000,7.400000,7.550000,7.550000,1002300
2018-12-31,7.605000,8.080000,7.373000,8.030000,8.030000,245300
2019-01-02,8.220000,8.653000,7.747000,8.535000,8.535000,197000
2019-01-03,8.826000,9.230000,8.590000,9.190000,9.190000,228700
2019-01-04,9.575000,10.523000,9.243000,10.490000,10.490000,550000
2019-01-07,11.003000,11.960000,10.700000,11.763000,11.763000,413400
2019-01-08,12.006000,12.245000,10.740000,11.613000,11.613000,265100
2019-01-09,11.567000,12.452000,11.220000,12.059000,12.059000,266400
2019-01-10,12.175000,12.900000,11.980000,12.400000,12.400000,260700
2019-01-11,12.185000,12.450000,11.864000,12.050000,12.050000,140800
2019-01-14,12.590000,12.590000,12.000000,12.458000,12.458000,112900
2019-01-15,12.459000,13.690000,12.260000,12.895000,12.895000,420400
2019-01-16,12.987000,13.310000,12.520000,12.830000,12.830000,133700
2019-01-17,12.100000,13.033000,12.100000,12.250000,12.250000,109600
2019-01-18,12.183000,12.540000,11.345000,11.800000,11.800000,180400
2019-01-22,11.465000,12.220000,11.110000,11.600000,11.600000,124600
2019-01-23,11.825000,12.030000,11.380000,11.636000,11.636000,96700
2019-01-24,11.782000,11.805000,11.036000,11.340000,11.340000,69200
2019-01-25,11.396000,11.648000,11.040000,11.467000,11.467000,143900
2019-01-28,11.698000,11.872000,11.355000,11.600000,11.600000,207700
2019-01-29,11.550000,11.840000,11.010000,11.420000,11.420000,115400
2019-01-30,11.550000,11.715000,11.340000,11.401000,11.401000,102700
2019-01-31,11.659000,11.870000,11.241000,11.340000,11.340000,119600
2019-02-01,11.503000,12.450000,11.166000,12.230000,12.230000,303400
2019-02-04,12.561000,12.950000,11.726000,11.980000,11.980000,465200
2019-02-05,11.640000,12.210000,11.470000,11.830000,11.830000,201400
2019-02-06,11.545000,11.800000,11.400000,11.550000,11.550000,131200
2019-02-07,11.220000,11.732000,11.220000,11.580000,11.580000,230000
2019-02-08,11.770000,12.500000,11.700000,12.387000,12.387000,364800
2019-02-11,12.477000,12.797000,11.683000,12.245000,12.245000,209300
2019-02-12,12.737000,13.806000,12.360000,13.690000,13.690000,449600
2019-02-13,14.263000,14.840000,13.816000,14.692000,14.692000,404400
2019-02-14,14.580000,14.580000,13.250000,13.536000,13.536000,390600
2019-02-15,13.660000,14.100000,13.320000,13.500000,13.500000,182000
2019-02-19,13.542000,14.049000,13.175000,13.750000,13.750000,178700
2019-02-20,13.664000,14.400000,13.486000,14.190000,14.190000,272400
2019-02-21,14.615000,15.290000,14.214000,14.950000,14.950000,331400
2019-02-22,15.143000,15.505000,14.680000,15.070000,15.070000,173000
2019-02-25,15.141000,15.500000,14.750000,14.750000,14.750000,234600
2019-02-26,14.678000,15.255000,14.320000,15.000000,15.000000,191500
2019-02-27,15.230000,15.600000,14.696000,14.820000,14.820000,110300
2019-02-28,14.696000,14.850000,14.320000,14.397000,14.397000,108300
2019-03-01,14.281000,14.640000,13.540000,13.648000,13.648000,199600
2019-03-04,13.993000,14.350000,13.250000,13.689000,13.689000,130900
2019-03-05,14.160000,14.160000,13.472000,13.520000,13.520000,80300
2019-03-06,13.500000,13.850000,12.770000,12.870000,12.870000,249000
2019-03-07,12.570000,12.875000,12.044000,12.215000,12.215000,285700
2019-03-08,11.968000,12.250000,11.727000,12.216000,12.216000,233800
2019-03-11,12.269000,13.127000,12.230000,12.900000,12.900000,226800
2019-03-12,13.205000,13.814000,13.011000,13.112000,13.112000,235200
2019-03-13,13.275000,13.800000,13.050000,13.464000,13.464000,179300
2019-03-14,13.860000,13.910000,13.281000,13.522000,13.522000,124600
2019-03-15,13.477000,13.810000,13.130000,13.550000,13.550000,158400
2019-03-18,14.060000,14.180000,13.619000,13.914000,13.914000,326100
2019-03-19,14.252000,14.590000,13.760000,14.010000,14.010000,304900
2019-03-20,14.004000,14.150000,13.379000,13.480000,13.480000,238300
2019-03-21,13.310000,15.550000,13.292000,15.393000,15.393000,441100
2019-03-22,15.379000,15.880000,15.080000,15.600000,15.600000,470000
2019-03-25,15.356000,15.750000,14.419000,14.778000,14.778000,348700
2019-03-26,14.515000,15.100000,14.115000,14.153000,14.153000,171700
2019-03-27,14.164000,14.520000,13.600000,13.869000,13.869000,204800
2019-03-28,14.488000,15.019000,14.194000,14.798000,14.798000,1205000
2019-03-29,15.245000,15.610000,14.998000,15.100000,15.100000,692200
2019-04-01,15.646000,15.990000,15.284000,15.540000,15.540000,494500
2019-04-02,15.531000,16.261000,15.531000,15.899000,15.899000,815600
2019-04-03,16.219999,16.620001,15.977000,16.089001,16.089001,546500
2019-04-04,16.420000,16.639999,15.900000,16.202999,16.202999,260200
2019-04-05,16.445000,16.620001,15.994000,16.056000,16.056000,177200
2019-04-08,16.330999,16.680000,15.021000,15.091000,15.091000,334500
2019-04-09,15.490000,15.490000,14.150000,14.650000,14.650000,354600
2019-04-10,14.893000,15.480000,14.748000,14.795000,14.795000,244500
2019-04-11,14.804000,15.150000,13.992000,14.026000,14.026000,383600
2019-04-12,14.265000,14.610000,13.975000,14.450000,14.450000,206100
2019-04-15,14.402000,14.740000,13.996000,14.141000,14.141000,172000
2019-04-16,14.475000,14.550000,13.944000,13.950000,13.950000,190500
2019-04-17,14.287000,14.760000,13.943000,14.737000,14.737000,233300
2019-04-18,15.570000,16.230000,14.900000,15.595000,15.595000,654700
2019-04-22,16.150000,16.150000,15.420000,15.991000,15.991000,355100
2019-04-23,16.135000,16.180000,15.770000,15.940000,15.940000,157600
2019-04-24,16.049999,16.100000,15.493000,15.544000,15.544000,171100
2019-04-25,16.129999,16.129999,15.000000,15.200000,15.200000,162700
2019-04-26,15.125000,15.300000,15.000000,15.220000,15.220000,150800
2019-04-29,15.000000,15.420000,14.733000,14.940000,14.940000,145800
2019-04-30,15.000000,15.200000,14.692000,14.743000,14.743000,271700
2019-05-01,15.290000,15.290000,14.600000,14.627000,14.627000,255600
2019-05-02,14.795000,15.086000,13.630000,13.748000,13.748000,416800
2019-05-03,13.915000,14.132000,13.761000,13.776000,13.776000,171500
2019-05-06,12.987000,13.756000,12.987000,13.670000,13.670000,232000
2019-05-07,13.804000,13.860000,13.000000,13.036000,13.036000,220000
2019-05-08,13.000000,13.572000,12.790000,12.992000,12.992000,193700
2019-05-09,13.000000,13.160000,12.300000,12.506000,12.506000,344400
2019-05-10,12.370000,13.057000,12.370000,13.050000,13.050000,143900
2019-05-13,12.420000,12.790000,12.420000,12.623000,12.623000,146500
2019-05-14,12.940000,13.200000,12.750000,13.065000,13.065000,109000
2019-05-15,13.005000,13.010000,12.544000,12.745000,12.745000,154300
2019-05-16,12.905000,13.070000,12.400000,12.615000,12.615000,173000
2019-05-17,13.005000,13.005000,12.350000,12.447000,12.447000,84200
2019-05-20,12.345000,13.120000,12.100000,12.300000,12.300000,123700
2019-05-21,12.675000,12.800000,11.890000,11.954000,11.954000,328800
2019-05-22,11.870000,11.960000,11.406000,11.529000,11.529000,386800
2019-05-23,11.535000,12.003000,11.510000,11.600000,11.600000,197000
2019-05-24,11.822000,12.024000,11.570000,11.789000,11.789000,90100
2019-05-28,11.785000,12.260000,11.785000,11.890000,11.890000,182300
2019-05-29,11.975000,12.270000,11.350000,11.438000,11.438000,160000
2019-05-30,12.005000,12.010000,11.170000,11.410000,11.410000,180300
2019-05-31,11.245000,12.100000,11.060000,12.100000,12.100000,417500
2019-06-03,12.310000,12.310000,11.560000,11.585000,11.585000,246200
2019-06-04,11.600000,11.900000,11.240000,11.300000,11.300000,155800
2019-06-05,11.865000,12.200000,11.480000,11.500000,11.500000,200600
2019-06-06,11.895000,11.940000,11.500000,11.630000,11.630000,123300
2019-06-07,11.630000,12.100000,11.251000,11.342000,11.342000,155700
2019-06-10,11.440000,11.800000,10.998000,11.000000,11.000000,205300
2019-06-11,11.000000,11.256000,10.750000,10.860000,10.860000,180900
2019-06-12,10.860000,11.120000,10.730000,10.900000,10.900000,160800
2019-06-13,10.763000,11.060000,10.489000,10.500000,10.500000,176300
2019-06-14,10.276000,10.605000,9.745000,9.780000,9.780000,458900
2019-06-17,10.000000,10.424000,9.560000,10.200000,10.200000,218200
2019-06-18,10.325000,10.630000,10.100000,10.100000,10.100000,218000
2019-06-19,9.745000,10.310000,9.745000,10.170000,10.170000,174100
2019-06-20,10.220000,11.000000,10.220000,11.000000,11.000000,256100
2019-06-21,10.950000,11.190000,10.530000,10.790000,10.790000,257500
2019-06-24,10.790000,11.000000,10.456000,10.456000,10.456000,97500
2019-06-25,10.750000,10.890000,10.165000,10.426000,10.426000,106700
2019-06-26,10.503000,11.250000,10.380000,11.140000,11.140000,498700
2019-06-27,11.245000,11.580000,10.940000,11.388000,11.388000,291500
2019-06-28,11.374000,11.675000,10.978000,11.143000,11.143000,194200
2019-07-01,11.730000,11.910000,11.380000,11.480000,11.480000,115900
2019-07-02,11.500000,11.600000,11.058000,11.300000,11.300000,188800
2019-07-03,11.210000,11.290000,10.910000,11.025000,11.025000,207600
2019-07-05,10.950000,11.030000,10.636000,10.700000,10.700000,157000
2019-07-08,10.700000,10.970000,10.250000,10.332000,10.332000,153300
2019-07-09,10.290000,10.490000,10.047000,10.140000,10.140000,153800
2019-07-10,10.100000,10.450000,9.810000,10.192000,10.192000,254700
2019-07-11,10.670000,10.670000,9.900000,9.932000,9.932000,177800
2019-07-12,9.930000,9.990000,9.750000,9.791000,9.791000,179800
2019-07-15,9.750000,9.987000,9.510000,9.588000,9.588000,237500
2019-07-16,9.580000,9.770000,9.280000,9.360000,9.360000,208600
2019-07-17,9.440000,9.685000,9.250000,9.407000,9.407000,376700
2019-07-18,9.425000,9.528000,9.160000,9.200000,9.200000,252800
2019-07-19,9.200000,9.240000,8.994000,9.104000,9.104000,234700
2019-07-22,9.100000,9.450000,8.750000,9.100000,9.100000,339700
2019-07-23,8.860000,9.170000,8.650000,8.975000,8.975000,224800
2019-07-24,9.150000,9.150000,8.570000,9.010000,9.010000,149200
2019-07-25,8.950000,9.440000,8.900000,9.180000,9.180000,189700
2019-07-26,9.282000,10.216000,9.180000,10.150000,10.150000,179200
2019-07-29,10.470000,10.470000,9.880000,10.010000,10.010000,141600
2019-07-30,10.040000,10.149000,9.534000,9.600000,9.600000,162700
2019-07-31,10.000000,10.000000,9.315000,9.550000,9.550000,169800
2019-08-01,9.920000,9.950000,9.170000,9.398000,9.398000,128100
2019-08-02,9.400000,9.703000,9.210000,9.470000,9.470000,153800
2019-08-05,9.175000,10.100000,9.175000,9.500000,9.500000,117800
2019-08-06,9.720000,9.960000,9.520000,9.570000,9.570000,216000
2019-08-07,9.500000,9.580000,9.050000,9.110000,9.110000,491700
2019-08-08,9.110000,9.480000,8.896000,9.000000,9.000000,219800
2019-08-09,9.000000,9.160000,8.560000,8.600000,8.600000,291800
2019-08-12,8.379000,8.614000,8.240000,8.300000,8.300000,277000
2019-08-13,8.355000,8.955000,8.350000,8.927000,8.927000,316200
2019-08-14,8.650000,9.005000,8.450000,8.745000,8.745000,305800
2019-08-15,8.690000,8.874000,8.450000,8.570000,8.570000,253300
2019-08-16,8.784000,8.910000,8.570000,8.673000,8.673000,202500
2019-08-19,8.670000,9.050000,8.351000,8.673000,8.673000,204100
2019-08-20,8.670000,9.000000,8.320000,8.396000,8.396000,176100
2019-08-21,8.350000,8.557000,8.300000,8.513000,8.513000,103700
2019-08-22,8.690000,8.690000,8.250000,8.260000,8.260000,142000
2019-08-23,8.377000,8.430000,7.890000,7.990000,7.990000,305700
2019-08-26,8.025000,8.330000,7.850000,8.100000,8.100000,236800
2019-08-27,8.140000,8.507000,7.986000,8.237000,8.237000,207300
2019-08-28,8.100000,8.900000,8.080000,8.822000,8.822000,248700
2019-08-29,9.020000,9.360000,8.671000,8.680000,8.680000,473100
2019-08-30,8.680000,8.800000,8.409000,8.586000,8.586000,296200
2019-09-03,8.780000,9.180000,8.750000,9.030000,9.030000,441500
2019-09-04,9.100000,9.210000,8.940000,9.140000,9.140000,362500
2019-09-05,9.290000,9.470000,9.131000,9.230000,9.230000,309100
2019-09-06,9.270000,9.650000,9.240000,9.470000,9.470000,277600
2019-09-09,9.550000,9.900000,9.499000,9.795000,9.795000,336800
2019-09-10,9.970000,10.031000,9.783000,10.000000,10.000000,334900
2019-09-11,10.045000,10.178000,9.700000,9.914000,9.914000,288800
2019-09-12,9.820000,10.030000,9.397000,9.426000,9.426000,366800
2019-09-13,9.640000,9.830000,9.391000,9.520000,9.520000,360900
2019-09-16,9.850000,10.258000,9.670000,10.064000,10.064000,498700
2019-09-17,10.200000,10.450000,10.150000,10.300000,10.300000,345600
2019-09-18,10.300000,10.467000,10.196000,10.340000,10.340000,297600
2019-09-19,10.210000,10.900000,10.210000,10.648000,10.648000,435900
2019-09-20,10.600000,10.796000,10.200000,10.210000,10.210000,351900
2019-09-23,10.250000,10.390000,9.700000,10.029000,10.029000,482000
2019-09-24,9.815000,10.030000,9.115000,9.430000,9.430000,459200
2019-09-25,9.430000,9.610000,8.750000,9.130000,9.130000,415400
2019-09-26,9.480000,9.630000,9.130000,9.284000,9.284000,266900
2019-09-27,9.540000,9.540000,8.397000,8.593000,8.593000,308400
2019-09-30,8.350000,8.510000,7.997000,8.171000,8.171000,462000
2019-10-01,8.080000,8.570000,8.080000,8.300000,8.300000,245600
2019-10-02,8.040000,9.220000,7.900000,9.192000,9.192000,479100
2019-10-03,9.215000,9.520000,9.176000,9.500000,9.500000,429700
2019-10-04,9.580000,9.690000,9.091000,9.428000,9.428000,210800
2019-10-07,9.450000,9.746000,9.021000,9.090000,9.090000,224200
2019-10-08,8.900000,9.360000,8.750000,9.120000,9.120000,165200
2019-10-09,9.000000,9.330000,8.920000,9.148000,9.148000,124900
2019-10-10,8.940000,9.360000,8.543000,8.920000,8.920000,326800
2019-10-11,8.900000,9.115000,8.700000,8.900000,8.900000,242100
2019-10-14,8.900000,9.000000,8.650000,8.773000,8.773000,92200
2019-10-15,8.899000,9.190000,8.720000,9.190000,9.190000,156000
2019-10-16,9.200000,9.366000,8.880000,9.301000,9.301000,169600
2019-10-17,9.340000,9.690000,9.250000,9.500000,9.500000,195700
2019-10-18,9.695000,9.730000,9.085000,9.260000,9.260000,152600
2019-10-21,8.860000,9.250000,8.860000,8.990000,8.990000,140300
2019-10-22,8.947000,9.058000,8.826000,8.900000,8.900000,151800
2019-10-23,8.750000,8.890000,8.750000,8.815000,8.815000,145800
2019-10-24,8.750000,8.960000,8.750000,8.860000,8.860000,120500
2019-10-25,8.900000,8.970000,8.844000,8.880000,8.880000,98500
2019-10-28,8.850000,9.090000,8.846000,8.910000,8.910000,130400
2019-10-29,8.892000,9.000000,8.090000,8.355000,8.355000,339800
2019-10-30,8.100000,8.490000,8.100000,8.430000,8.430000,100900
2019-10-31,8.320000,8.500000,8.088000,8.430000,8.430000,145900
2019-11-01,8.255000,8.430000,8.050000,8.100000,8.100000,141300
2019-11-04,7.970000,8.125000,7.546000,7.860000,7.860000,467500
2019-11-05,7.750000,8.220000,7.630000,8.100000,8.100000,199100
2019-11-06,8.135000,8.150000,7.890000,7.996000,7.996000,100900
2019-11-07,7.760000,8.170000,7.620000,8.100000,8.100000,153200
2019-11-08,8.066000,8.670000,7.970000,8.500000,8.500000,265800
2019-11-11,8.500000,8.570000,8.060000,8.260000,8.260000,170900
2019-11-12,8.280000,8.827000,8.060000,8.419000,8.419000,162300
2019-11-13,8.080000,8.722000,8.080000,8.600000,8.600000,162500
2019-11-14,8.320000,8.585000,8.000000,8.365000,8.365000,270200
2019-11-15,8.095000,9.003000,8.000000,9.000000,9.000000,266000
2019-11-18,9.190000,9.190000,8.789000,8.960000,8.960000,232000
2019-11-19,9.000000,9.250000,8.880000,8.880000,8.880000,161700
2019-11-20,9.300000,9.670000,8.910000,9.630000,9.630000,416900
2019-11-21,10.000000,10.235000,9.820000,9.980000,9.980000,761700
2019-11-22,10.000000,10.050000,9.500000,9.673000,9.673000,308100
2019-11-25,9.600000,9.840000,9.210000,9.294000,9.294000,288700
2019-11-26,9.200000,9.320000,8.833000,9.164000,9.164000,214000
2019-11-27,9.000000,9.800000,8.840000,9.330000,9.330000,238100
2019-11-29,9.330000,9.570000,9.113000,9.302000,9.302000,61500
2019-12-02,9.340000,9.400000,8.750000,8.784000,8.784000,193000
2019-12-03,8.550000,8.780000,8.407000,8.420000,8.420000,231900
2019-12-04,8.350000,8.501000,8.120000,8.175000,8.175000,158600
2019-12-05,8.010000,8.350000,8.010000,8.084000,8.084000,177600
2019-12-06,8.050000,8.560000,8.050000,8.228000,8.228000,159600
2019-12-09,8.473000,9.010000,8.165000,8.720000,8.720000,231300
2019-12-10,8.625000,8.850000,8.250000,8.322000,8.322000,207300
2019-12-11,8.320000,8.524000,8.050000,8.270000,8.270000,146000
2019-12-12,8.630000,8.682000,8.237000,8.280000,8.280000,281000
2019-12-13,8.320000,8.435000,8.170000,8.197000,8.197000,245600
2019-12-16,8.250000,8.390000,8.075000,8.100000,8.100000,201200
2019-12-17,8.120000,8.250000,7.960000,8.010000,8.010000,335300
2019-12-18,8.050000,8.106000,7.799000,7.940000,7.940000,343400
2019-12-19,7.925000,8.229000,7.760000,7.996000,7.996000,230300
2019-12-20,7.940000,8.150000,7.900000,8.017000,8.017000,263400
2019-12-23,8.000000,8.183000,7.800000,7.939000,7.939000,349600
2019-12-24,8.020000,8.610000,7.893000,8.380000,8.380000,138300
2019-12-26,8.260000,8.500000,8.220000,8.435000,8.435000,194100
2019-12-27,8.370000,8.960000,8.340000,8.862000,8.862000,353400
2019-12-30,8.910000,9.563000,8.910000,9.388000,9.388000,521700
2019-12-31,9.410000,9.900000,9.305000,9.750000,9.750000,547000
2020-01-02,9.880000,9.880000,9.230000,9.450000,9.450000,622700
2020-01-03,9.450000,9.490000,9.093000,9.200000,9.200000,293800
2020-01-06,9.200000,9.403000,9.150000,9.226000,9.226000,274900
2020-01-07,9.300000,9.300000,8.724000,8.920000,8.920000,317700
2020-01-08,8.825000,9.450000,8.750000,9.300000,9.300000,443900
2020-01-09,9.320000,9.650000,9.310000,9.500000,9.500000,292800
2020-01-10,9.500000,9.667000,9.428000,9.630000,9.630000,224000
2020-01-13,9.600000,9.850000,9.600000,9.670000,9.670000,330000
